number,text,date,fav 
1971,experience aquaaquaplant aap team dustbeastplant dbp team im also watching youtube learn strategies playing axie current mmr 15001600 manager already sold axie find new manager choose me,2021-12-04 14:46:15+00:00,0
1972,last night got meet favorite youtuber boss friend first time person thanks drink jack ❤️ ,2021-12-04 14:46:03+00:00,1223
1973,“she doesn’t know use landline assumed doesnt know avril lavigne is”  boss talking,2021-12-04 14:46:00+00:00,2
1974,oh boss beg you meaux meaux number still same,2021-12-04 14:45:47+00:00,0
1975,manager 😤 ,2021-12-04 14:45:36+00:00,4
1976,gonna kms boss says something mean today,2021-12-04 14:45:34+00:00,0
1977,went little dog walk manager going bbq later good weekend •̀ᴗ•́و ̑̑,2021-12-04 14:45:12+00:00,0
1978,boss today 💪💪💪 ,2021-12-04 14:45:06+00:00,6
1979,ran boss’s pockets last night sure 😭,2021-12-04 14:45:06+00:00,0
1980,lol boss  waited months us finally lose ,2021-12-04 14:44:59+00:00,1
1981,ugh boss says “chipotay”,2021-12-04 14:44:59+00:00,0
1982,caught boss talking shit entire office yesterday good times 🥳,2021-12-04 14:44:58+00:00,1
1983,folks job tweaked last weekend boss said can’t work remote saturdays more tf i’m person office played shit outta me i’m going home,2021-12-04 14:44:36+00:00,0
1984,boss name would “wandering warrior ”,2021-12-04 14:44:23+00:00,0
1985,ugh boss schedule many clients today early 😩,2021-12-04 14:44:02+00:00,0
1986,… realization came really shocked recently people strong motivation dominate others steal them even notice strains job boss loves control power dictate things others’ objections despite “good”,2021-12-04 14:44:01+00:00,0
1987,happening me told id get paid extra hours giving me never showed check finally talked boss said nah never gunna get paid that needless say im shit anymore lol ,2021-12-04 14:43:51+00:00,0
1988,boss used say “better lucky smart”,2021-12-04 14:43:49+00:00,1
1989,told manager wouldn’t returning work goes “okay mate need back office wednesday” like okay don’t hold breath,2021-12-04 14:43:12+00:00,10
1990,really is chicago boss’s 14 yo daughter stay home 5 days anytime someone class gets covid unvaxxed she’s mandated multiple healthy weeks home far year,2021-12-04 14:43:11+00:00,2
1991,boss see lagosian case need good mechanic diagnosis service repairs maintenance cars lagos im right guy feel free request service 07049990856 let work speak ,2021-12-04 14:42:39+00:00,0
1992,manager devil know work pass accuser brethren,2021-12-04 14:42:38+00:00,1
1993,experience aquaaquaplant aap team dustbeastplant dbp team im also watching youtube learn strategies playing axie current mmr 15001600 manager already sold axie find new manager choose me,2021-12-04 14:42:22+00:00,0
1994,boss💕,2021-12-04 14:42:20+00:00,1
1995,boss give fucking raise,2021-12-04 14:42:16+00:00,1
1996,boss anything say it,2021-12-04 14:42:12+00:00,1
1997,entire workplace knows im vaccinated day mandates came province told boss try force day two weeks notice since theres word one treats differently afraid speak up,2021-12-04 14:41:50+00:00,0
1998,boss said idea dog poop,2021-12-04 14:40:58+00:00,2
1999,boss told there’s another toilet paper shortage wash ur ass shower it’ll okay,2021-12-04 14:40:57+00:00,1
2000,nah lol old one boss brought out asked 2 guys looked odd figure,2021-12-04 14:40:38+00:00,1
2001,tuchel manager forever 💙,2021-12-04 14:40:27+00:00,0
2002,asked manager schedule overtime 😮‍💨 i’ll regret won’t,2021-12-04 14:40:20+00:00,0
2003,tempted book flight go boss’s country slap one,2021-12-04 14:40:15+00:00,0
2004,tbf worked greek place boss would grill throw pizza peppers ham 😭,2021-12-04 14:40:07+00:00,1
2005,wow wanted buy boss coffee morning bring purse me coffee morning ,2021-12-04 14:39:51+00:00,0
2006,boss currently 6 week old baby oncall person whole pharmacy 💀 it’s good system exactly leaving overnights,2021-12-04 14:39:26+00:00,1
2007,2 hours id ask boss do hed clue set task following unfollowing ppl twitter 😑😭 stopped asking got very good bejeweled ugh vowed never take another social media job lol 22,2021-12-04 14:39:20+00:00,0
2008,boss seems like weekend going well,2021-12-04 14:39:14+00:00,0
2009,boss pulled yesterday ,2021-12-04 14:39:09+00:00,0
2010,thats last account manager scam pay ,2021-12-04 14:38:59+00:00,0
2011,bruh boss played card real good😌👏🏼👏🏼👏🏼,2021-12-04 14:38:31+00:00,0
2012,question ask stand job interview ideas how well manager’s goals align leadership’s goals how company live values what orgs greatest opportunity more ,2021-12-04 14:38:23+00:00,0
2013,boss’s boss literally remind yesterday journey supposed like mountain shit absolute obstacle course sees potential know,2021-12-04 14:38:17+00:00,1
2014,manager kinda like uh ok told couldnt come lmao,2021-12-04 14:37:26+00:00,1
2015,manager ,2021-12-04 14:37:25+00:00,1
2016,don’t think works nigeria let talk boss hear say,2021-12-04 14:37:21+00:00,0
2017,im work til 1214would nice call boss 1213 tell inever again,2021-12-04 14:37:12+00:00,13
2018,im mouthy email pronouns asking get rid stonewall work boss told hell raise complaints anonymously im singled out still think im bonkers theyre supportive,2021-12-04 14:36:45+00:00,23
2019,definitely beat boss ,2021-12-04 14:36:31+00:00,1
2020,u know already used lmao boss,2021-12-04 14:36:29+00:00,0
2021,boss keyboard smashed slack yep shes queen,2021-12-04 14:36:17+00:00,0
2022,manager sounds ,2021-12-04 14:36:16+00:00,0
2023,see saying itll like boss like this equal opportunity work environment hiring discrimination want everybody speak exclusively korean america people speak fluent korean,2021-12-04 14:36:14+00:00,1
2024,come boss’s boss ,2021-12-04 14:35:45+00:00,4
2025,last job boss told impatient asked promotion definitely earned year half current job boss invested growth 7 months later i’m running 5 stores instead one don’t let anyone put limits you,2021-12-04 14:35:40+00:00,2
2026,shots fired yasssss manager,2021-12-04 14:35:37+00:00,0
2027,even work got call boss saying i’m trouble wanna sleep today hnnggg ,2021-12-04 14:35:28+00:00,3
2028,coaches gonna frown tho hell boss would upset calles sick knew out guys live theyre castle day,2021-12-04 14:34:59+00:00,2
2029,holding biggest grudge boss today bc definitely told getting late last night still scheduled open today anyway 🙃,2021-12-04 14:34:46+00:00,0
2030,boss,2021-12-04 14:34:42+00:00,0
2031,yep definitely follow manager fact there’s loyalty company,2021-12-04 14:34:28+00:00,0
2032,boss auburn grad watching together ,2021-12-04 14:34:17+00:00,1
2033,boss like im gonna hate ,2021-12-04 14:34:04+00:00,0
2034,last night christmas party boss told left bunch stuff messages said wasn’t bad usually means something wrong im scared im going see monday also… help bc it’s giving anxiety 🤣,2021-12-04 14:33:54+00:00,0
2035,r u threatening usmy boss aint scared u im left unsupervised tooampur dragfish wants timbiebs cant amp he’s gonna getcrazyles dyk ladyboy fraudno kidney surgery lupus😭😭😭💀 ,2021-12-04 14:33:33+00:00,2
2036,manager💜💜⚒ ,2021-12-04 14:33:30+00:00,0
2037,course back manager aint mad bout nothin,2021-12-04 14:33:16+00:00,0
2038,got 35€ worth gift gard boss idk,2021-12-04 14:33:14+00:00,1
2039,thank boss 🔴👊 ,2021-12-04 14:33:11+00:00,1
2040,manager blasting sexual healing we’re trying work sir idk last night place families drive camrys 😭🤣,2021-12-04 14:33:06+00:00,0
2041,idk boss wants expand many branches clearly cant handle work places manpower too make everyones lives hell shut one place time being money important,2021-12-04 14:32:44+00:00,0
2042,congrats boss ❤️,2021-12-04 14:32:40+00:00,2
2043,way i’m never going you’d boss ,2021-12-04 14:32:39+00:00,1
2044,cried work front boss feel ill went yard try go ride friends stepped like need go home lol,2021-12-04 14:32:32+00:00,4
2045,manager good leader,2021-12-04 14:32:32+00:00,1
2046,today boss fit diss anybody wey go come e way coz chelsea loss… low key thing really enter roff,2021-12-04 14:32:30+00:00,0
2047,go work desk dont care anymore boss judges me beautiful lwj wwx need prominent space i asking permission,2021-12-04 14:32:22+00:00,2
2048,david moyes manager year premier league last season don’t know doesn’t get praise deserves top class job he’s west ham,2021-12-04 14:32:19+00:00,6
2049,boss enjoy give us,2021-12-04 14:32:06+00:00,0
2050,it’s frustrating boss literally hates schedules like 8 hours basically beg people shifts nitpicks every tiny thing amp makes huge deals little situations one thing wrong 😁,2021-12-04 14:31:56+00:00,1
2051,boss,2021-12-04 14:31:50+00:00,0
2052,🥴 diversity win boss gf kissing front gravestone,2021-12-04 14:31:30+00:00,0
2053,me go check tires please mechanics saying need get replaced think i’m getting scammed boss sure 5 minutes later boss girl fucking traction yea u need hoes replaced 😭😭😭😭😭,2021-12-04 14:31:27+00:00,3
2054,noo im brunette haha amount times ive hide manager even tho got told ik knows anyway 😭,2021-12-04 14:31:14+00:00,0
2055,boss puppet bitch top management ,2021-12-04 14:31:04+00:00,1
2056,carrick broke super team dipped manager,2021-12-04 14:30:56+00:00,12
2057,boss dreamt slapped oprah 😭,2021-12-04 14:30:50+00:00,2
2058,told boss conf call lottery peeps dead silence end phone told beat protocols next delivery cycle letter new procedures tix validated pos times,2021-12-04 14:29:28+00:00,2
2059,manager⚒⚒ ,2021-12-04 14:29:26+00:00,2
2060,hate boss hes bastard never delays payment always treats every1 w respect hate cause hes boss generally hate capitalism,2021-12-04 14:29:01+00:00,0
2061,im listening bitch kill vibe boss calls asking work half hour bitch take 15 min get alone,2021-12-04 14:28:10+00:00,3
2062,manager lil devl literally called asking come literally one trolley finished😭😭😭💀💀💀💀💀,2021-12-04 14:27:58+00:00,0
2063,boss letting ware we want instead button shirt  bad decision 😂,2021-12-04 14:27:28+00:00,0
2064,plus boss told colleague reason phones banned whilst were working front kept messing around taking selfies instead serving customers customers left complaints soooo 😗✌️,2021-12-04 14:27:28+00:00,1
2065,manager said succeeding life bills paid said working retail store making life pathetic i’m tryna get school heated fckem,2021-12-04 14:27:13+00:00,1
2066,bold lineup xavi frenkie pique bench manager cooking ,2021-12-04 14:27:11+00:00,8
2067,work trip dallas balling company’s dime find shots celebrate victory put 008 75 itemized list minimum manager pleased ,2021-12-04 14:26:50+00:00,1
2068,never thought boss would ask work tonight furry convention might influx patients,2021-12-04 14:26:31+00:00,5
2069,almost done need scan in hope boss lets,2021-12-04 14:26:19+00:00,0
2070,last year massive mental breakdown involved major issues manager ended hospital year ended promotion biggest raisebonus ive ever gotten make ever have never give up overcome,2021-12-04 14:26:16+00:00,6
2071,manager get technical brain 🤣🤣🤣,2021-12-04 14:25:51+00:00,0
2072,manager,2021-12-04 14:25:33+00:00,1
2073,send innovative food videos gujarat boss annoy her gave peri peri paneer pizza wonder happen sees oreo bhajiya all,2021-12-04 14:25:10+00:00,4
2074,manager super nice changed schedule today 6230 i’m leaving little 230 though cause airplane releasing cousins gender releasing 3pm i’m missing it i’m excited,2021-12-04 14:25:09+00:00,0
2075,see read boss say  ,2021-12-04 14:24:58+00:00,14
2076,work actually kinda fun think pressure kinda gone boss knows feel like shit mentally she’s doesn’t k ow bad feel knowing knows works guess,2021-12-04 14:24:34+00:00,3
2077,lol boss 😂,2021-12-04 14:24:28+00:00,0
2078,well atleast manager real hair,2021-12-04 14:23:28+00:00,2
2079,boss going unbearable monday 😑 ,2021-12-04 14:23:28+00:00,0
2080,need stop scrolling twitter i’m work lol think manager saw i’m 😂😂😂,2021-12-04 14:23:21+00:00,0
2081,carrick exposed chelsea super team manager ,2021-12-04 14:21:59+00:00,0
2082,thats last manager scam pay ,2021-12-04 14:21:41+00:00,2
2083,i’m actually gonna cry love boss sm ,2021-12-04 14:20:06+00:00,6
2084,past two days ive helping put art exhibit boss literally booked massage week thank gift,2021-12-04 14:20:02+00:00,0
2085,im excited use team gt settle team manager gave,2021-12-04 14:19:46+00:00,0
2086,told manager top 5 artist spotify wrapped looked said “yeah see you”,2021-12-04 14:19:45+00:00,2
2087,good morning sometimes wish boss would fire wouldnt quit,2021-12-04 14:19:18+00:00,11
2088,lmao shoutout boss motivational ,2021-12-04 14:18:40+00:00,5
2089,manager text 4 day weekend im next text asked come next day lmao ¿¿,2021-12-04 14:18:23+00:00,0
2090,manager won’t let go home😩,2021-12-04 14:18:17+00:00,0
2091,talked boss dog trainer liked idea so,2021-12-04 14:17:33+00:00,3
2092,boss bithday,2021-12-04 14:17:30+00:00,0
2093,understand covid app contact 28th boss 5 mins tested positive wednesday im pinged today ive answered questions told 5 day isolation pcr pcr done im double vaciated lateral flow tests since wednesday negative,2021-12-04 14:17:20+00:00,2
2094,pt 4 moment didn’t want alarm students told don’t say amp carried w class cause dead ass ain’t know do class told boss wrote email documentation,2021-12-04 14:17:06+00:00,1
2095,hello there kebetulan saya free mulai dari sekarang sampe malem sekitar jam 2an come ill give sone good pats since survived today great warrior reach manager   ill see later ,2021-12-04 14:16:57+00:00,0
2096,literally 😂 soon seen texted manager 😂,2021-12-04 14:16:16+00:00,0
2097,trio wolves nya nya today 🤝 lets go boss rids ,2021-12-04 14:15:43+00:00,3
2098,looks like convo manager amp weekly 😂😂😂 ,2021-12-04 14:15:13+00:00,3
2099,boss ,2021-12-04 14:14:30+00:00,21
2100,manager 🔴❤️👹,2021-12-04 14:14:28+00:00,0
2101,wanted done 30 boss first 36 second 40,2021-12-04 14:13:38+00:00,4
2102,manager useless person work harder idiot,2021-12-04 14:12:48+00:00,0
2103,ohh speechless thank much paving way girl child inspiring boss ,2021-12-04 14:12:32+00:00,14
2104,motivation dating boss amp thought would super hot one day working truck get caught,2021-12-04 14:12:26+00:00,1
2105,guys say again manager 🥺🥺🥺,2021-12-04 14:12:14+00:00,2
2106,ive learned find push back need give manager unsolicited advice management theyve already checked out every time ask manager how doing everything ok new manager month later,2021-12-04 14:11:53+00:00,1
2107,sick thank you boss sometime today,2021-12-04 14:11:53+00:00,1
2108,poured drink boss,2021-12-04 14:11:41+00:00,3
2109,manager gonna ask what’s going head today like first it’s getting done work 😒😂,2021-12-04 14:11:40+00:00,0
2110,poured drink boss lmao,2021-12-04 14:11:20+00:00,2
2111,earbuds colour bare mind work retail wanna hide manager 😭,2021-12-04 14:10:59+00:00,0
2112,thats manager wwfc,2021-12-04 14:10:55+00:00,1
2113,boss killing different group chats make one keep using it,2021-12-04 14:10:35+00:00,0
2114,manager texting shit forgot give rushing time away work ,2021-12-04 14:09:30+00:00,6
2115,me making drink lethal amount caffeine 5am boss cold foam making cold foam making cold f me peppermint oh god,2021-12-04 14:09:21+00:00,2
2116,sent boss get bits today stuck work hahahaa  she’s texted said markets called got things asked haha ,2021-12-04 14:08:15+00:00,2
2117,well it’s bad “squirt” commercial appearance leaving military working phoenix tv news station boss approached commercial vendor — saw set studio working odd fun 🤩 parents friends loved 🥰 ,2021-12-04 14:08:15+00:00,1
2118,manager thought comin early foh haircut day✌🏼,2021-12-04 14:08:06+00:00,1
2119,boss reprimanded bc stupid old man patient wait turn order 🙂🙂🙂,2021-12-04 14:08:01+00:00,0
2120,— face claim worry not freely request especially vip vvip please take look carrd little bit interested kindly send dm manager kaaay see youuu 👋🏼 ,2021-12-04 14:07:43+00:00,0
2121,man bad day work everythings going wrong boss came nowhere gave raise hell pos,2021-12-04 14:07:15+00:00,3
2122,nothing much waiting alert boss ahead moms funeral weekend ahead,2021-12-04 14:06:54+00:00,1
2123,would like apply axie scholarship lot experience playing axie though im scholar manager sold axie quit due price drop regret cuz im hardworking person trust til day one infinity,2021-12-04 14:06:14+00:00,0
2124,would like apply axie scholarship lot experience playing axie though im scholar manager sold axie quit due price drop regret cuz im hardworking person trust til day one infinity,2021-12-04 14:06:03+00:00,1
2125,truck stopped working dog cancer  got caught shoplifting value store boss saw got fired cant pay rent debt collector keeps knocking hide behind sofa every time theres van parked outside house blocking drive,2021-12-04 14:05:28+00:00,13
2126,soccer politics religion economy technology culture social affairs current affairs children peoples businesses boss boss country country 1st date 2012 how lunch date turned full day event 1st kiss dreams food amp fight,2021-12-04 14:05:25+00:00,1
2127,boss 3 years older oldest ,2021-12-04 14:05:24+00:00,0
2128,emailed boss earlier would extra couple days they’re saying would’ve liked known sooner um no told knew knew it it’s freakin retail ffs,2021-12-04 14:05:17+00:00,2
2129,hi boss wouldnt give,2021-12-04 14:05:05+00:00,0
2130,made klopp manager ut soon got pashun cutscene pretty dope ps5share fifa22 ,2021-12-04 14:04:18+00:00,3
2131,boss goes around hr hires consultantsall mediocre white men theyre org chart,2021-12-04 14:03:50+00:00,0
2132,always feel uncomfortable work cos manager stands end bar gossips entire shift whilst ignoring blocking glass wash,2021-12-04 14:03:47+00:00,0
2133,boss tells everything work like yeah didn’t say hi don’t like  sowwy,2021-12-04 14:03:45+00:00,2
2134,depends boss told baby’s gender twice second time pretended didn’t tell she’s excited ,2021-12-04 14:03:31+00:00,3
2135,manager told alexa play country music amp didn’t listen knew looking 😭🤞,2021-12-04 14:03:26+00:00,1
2136,send manager kyle lol ,2021-12-04 14:03:19+00:00,1
2137,sometimes judge things boss send like topic tgt  sending  send wrong person  reply reply ,2021-12-04 14:02:14+00:00,1
2138,manager brings work every day today bastards blocking driveway know manager hated much relieving know lol neighbor black im little worried were going keeping eye things ,2021-12-04 14:01:42+00:00,1
2139,boss made it thought tossed excuse viet nam course nixons posse remember people went prison illegal stuff never mindlong ago,2021-12-04 14:01:34+00:00,4
2140,boss 💫💫 marshmallow 22nd🤩,2021-12-04 14:01:31+00:00,1
2141,got boss secret santa found perfect gift 20 budget anyway,2021-12-04 14:01:07+00:00,0
2142,boss send applebees egift card get message every time that challenge attempt failed please try again whats trick trick stealing money response customer service,2021-12-04 14:01:05+00:00,0
2143,manager really said potential need step im ready… step cheque guy potential must paid tf,2021-12-04 14:00:51+00:00,5
2144,deal ignorance world hear boss “becca comes work wants to” meanwhile diagnosed ulcerative colitis i’ve er able hold stuff down careful ignorance everywhere,2021-12-04 14:00:49+00:00,1
2145,good day manager reason give best grind slps everydayand guarantee half time play well dedicated responsible generous willing help manager earn moreand experience playing axie 2000 mmr last season ,2021-12-04 14:00:39+00:00,0
2146,lmao i’m glad writer pr executive attempt damage control sink organization deeper boss make forget lol,2021-12-04 14:00:09+00:00,3
2147,always tell i’m picking … soon boss ask like “ yes sounds great “🙃,2021-12-04 13:59:13+00:00,0
2148,quite minutes walk boss bathroom,2021-12-04 13:59:12+00:00,0
2149,boss really fucked,2021-12-04 13:58:44+00:00,1
2150,boss complaining work 6 days row checked schedule literally scheduled 13 days row 😂 like homie don’t want hear it,2021-12-04 13:58:25+00:00,0
2151,bring world equivalent asking boss raise 100000 salary 11766000 thats big bump ,2021-12-04 13:57:59+00:00,0
2152,boss💪,2021-12-04 13:57:15+00:00,0
2153,boss vicious wit glizzy brah 😂,2021-12-04 13:57:03+00:00,0
2154,mine tie woman ordered small pasta 5 oz containter triple fried calamari yelled one piece calamari slipped onto counter told boss getting sloppy,2021-12-04 13:56:27+00:00,2
2155,think i’m gonna put headband bin manager tell looked fucking ridiculous rather wear ,2021-12-04 13:56:22+00:00,0
2156,boss please code,2021-12-04 13:56:21+00:00,1
2157,arriving works parking lot blasting bad bunny parked next boss sad bitch stuff,2021-12-04 13:55:23+00:00,4
2158,manager said fuck gave 3 days week,2021-12-04 13:54:51+00:00,0
2159,looks like boss,2021-12-04 13:54:36+00:00,1
2160,especially much funding market compensationwise people usually better off i figured manager got payrise id get one well right make 20 salary also stock well manager,2021-12-04 13:54:23+00:00,105
2161,boss introduced “a rainbow classroom good vibes time positive energy person” response 😮😭🥰 love job,2021-12-04 13:54:07+00:00,0
2162,boss tells cant raise january might quit shes store alone week nothing gotten done doesnt work nearly fast do,2021-12-04 13:53:28+00:00,0
2163,boss isnt im still taxed 70 ,2021-12-04 13:53:20+00:00,0
2164,work antivaxer manager told need wear mask work anymore said ,2021-12-04 13:53:12+00:00,3
2165,know people went stress leave moment boss mentioned mandate fortunately boss thinks mandate infringement rights amp plans implement mandate company,2021-12-04 13:53:03+00:00,6
2166,manager sees 30 min toilet break ,2021-12-04 13:52:45+00:00,0
2167,the work makes money paid doesnt work  anyones make money people subjectively valuing labor property makes money case boss stop reading jargon debunked theories read menger,2021-12-04 13:52:40+00:00,0
2168,boss 2 weeks cant even get fixed,2021-12-04 13:52:34+00:00,1
2169,dude running nose flue caughing sneezing manager doesn’t want work home ,2021-12-04 13:52:21+00:00,0
2170,reason great managers worth much many former reports follow them recently asked several people working startups scaleups joined several told me i wanted follow manager never great one many before,2021-12-04 13:52:19+00:00,815
2171,manager 🇩🇪🇩🇪❤️❤️🔴🔴 ,2021-12-04 13:51:46+00:00,0
2172,i’m literally sitting getting ready argument i’m going boss,2021-12-04 13:51:45+00:00,0
2173,i cant wait work harder make boss richer said nobody ever,2021-12-04 13:51:35+00:00,0
2174,pls manager loved moss much literally saying today ‘omg carmen ur friend wonderful theyre great’ pouring 7 drinks i’m srsly wondering they’re gonna meet pls,2021-12-04 13:51:34+00:00,1
2175,basically manager saw department’s desk nothing they’d run work 😂,2021-12-04 13:51:12+00:00,0
2176,goodmorning dont want awake right byt manager wants us early going kms,2021-12-04 13:50:45+00:00,0
2177,legit happened much wine vineyard worked trouble opening bottles wine manager decided hang around 😊🤦🏼‍♀️ ,2021-12-04 13:50:21+00:00,0
2178,one boss congrats 🍻🥂🎉🎊 ,2021-12-04 13:50:20+00:00,0
2179,manager said “if wanted would’ve long time ago” dude she’s fucking minor wym 😐,2021-12-04 13:49:34+00:00,0
2180,exactly 💯 thats boss 🙂,2021-12-04 13:49:28+00:00,0
2181,coworker gonna make us late amp im trying argue boss 🙄,2021-12-04 13:49:14+00:00,0
2182,manager messaged bout earlier shift yesterday course hit immediately got though yurrrpppp damn right want earlier schedule hate 11308 🙄,2021-12-04 13:49:00+00:00,0
2183,told boss wanted put 2 years pottery skills work lmao,2021-12-04 13:48:46+00:00,1
2184,boss good mood today ,2021-12-04 13:48:35+00:00,0
2185,i’m quitting week👏🏾😰plus boss task master i’m suffering another year bull like,2021-12-04 13:48:13+00:00,1
2186,manager hired yt hehim dude he’s boring personality nada zero plays acoustic instrumental covers popular songs gets aux,2021-12-04 13:48:04+00:00,11
2187,sexually harassed boss saw smiling said “the security cameras show smiling actually going believe tell people didn’t want this” ,2021-12-04 13:47:16+00:00,0
2188,agreed folders work hitting harder starbucks holiday blend boss buys… starbucks selling decaf everyone,2021-12-04 13:46:35+00:00,2
2189,learning boss,2021-12-04 13:46:12+00:00,0
2190,yea share issues mind listening ear work im closest manager n know someone often depend on reason cant make in understood without even needing explanation times,2021-12-04 13:46:00+00:00,3
2191,happy day boss putting work gc 6 yrs lacking scold things make offday bad 2 weeks working sick nocough policy something bad every day,2021-12-04 13:45:42+00:00,2
2192,texted manager small thing bittom lock shpposed uo help feel dumba disnkcncc,2021-12-04 13:45:36+00:00,1
2193,asking manager leave 11 another person comes ,2021-12-04 13:45:27+00:00,0
2194,lied told manager food poisoning could get going work yesterday reality needed mental health break jobs offer time mental health‼️ law,2021-12-04 13:43:57+00:00,0
2195,boss sent christmas gift could cry rn 🥺 ,2021-12-04 13:43:48+00:00,0
2196,💀💀 meal coworkers watched boss wife short dialogue fork use meal told i bet claim big spoons home too 😉 luckily wife thought amusing,2021-12-04 13:43:39+00:00,0
2197,999k tweets love umarriaz officially proposed boss baby roar like sher umar,2021-12-04 13:43:27+00:00,0
2198,extremely grateful boss others saw happening i’m new position industry left alone lot little training ambitious person am stressed…,2021-12-04 13:42:43+00:00,0
2199,people work monsters hey☹️ car broken previous december work laptop stoleni supposed work throughout decembercalled boss let know said go nearest saps reportthen call department another one,2021-12-04 13:42:01+00:00,1
2200,hurry attend virtual meeting today realizing anything 20 mins later meeting progressed boss texted asking “where heck u” apparently used gaming name zoom accidentally didn’t even realize know happened,2021-12-04 13:42:00+00:00,0
2201,good afternoon mama november much me lot happened im currently going much pain maam lost job recently colleagues got arrested bosss case released bail practically savings went it,2021-12-04 13:41:57+00:00,0
2202,thankful nice bonus boss 🙏🏻,2021-12-04 13:41:54+00:00,0
2203,ahhh let go bro im big dog underneath owner foremans junior superintendents me break young project managers like crybabys hurt feelings think theyre boss dudes probly shitty week home such itll pass jus let go😉,2021-12-04 13:41:44+00:00,3
2204,girl came bar child’s passport went date 2011 said sorry no went bartender next asked drink girl manager i’m acting supervisor 🥳 got boned,2021-12-04 13:40:16+00:00,5
2205,boss sends well thought email today’s agenda boss soon walks door “ignore email”,2021-12-04 13:39:53+00:00,4
2206,scholar 5 months stopped since manager quit already 🙂 hoping picked 🤗,2021-12-04 13:39:35+00:00,2
2207,allstate hasn’t given last paycheck boss isn’t answering calls texts getting ridiculous,2021-12-04 13:39:15+00:00,1
2208,boss took us golfing team building exercise once…let’s say…i enjoy swinging clubs…but laughter anything else,2021-12-04 13:38:08+00:00,2
2209,literally manager lmaoooo ,2021-12-04 13:38:04+00:00,3
2210,happy saturday jen😻 got work😳😁 praying sleep littlei told boss feel discombobulated plus im old😂 ,2021-12-04 13:37:29+00:00,1
2211,amen boss,2021-12-04 13:36:23+00:00,0
2212,boss want us bring donuts,2021-12-04 13:36:17+00:00,0
2213,actually need realistic opinions manager could contact orgs pls help ,2021-12-04 13:36:13+00:00,7
2214,bruh manager finally firing people like care much now started bugging you like affect position job annoys done anything,2021-12-04 13:36:06+00:00,0
2215,manager really trust cut whole salmon 😳,2021-12-04 13:35:23+00:00,1
2216,bet365 boss 🥺,2021-12-04 13:34:42+00:00,0
2217,remember boss grad school talking bunch scientists awards field bothered older completely missing fact white men  normal didn’t even notice,2021-12-04 13:34:33+00:00,1
2218,thank god boss offered get starbucks morning got tipsy function work open,2021-12-04 13:34:02+00:00,0
2219,illegal boss leave 3min long voicemail gaslighting 8pm friday yet,2021-12-04 13:34:00+00:00,8
2220,already let boss know mental illness acting like it’s damn joke saying “ik” im still btch 6 days week almost 9hrs day sometimes completely,2021-12-04 13:34:00+00:00,0
2221,boyyyy manager done fired lot people workplace taking absolute piss make people come work fire them madness absolutely maddening,2021-12-04 13:33:59+00:00,0
2222,might jog lil think boss even treat basic human decency,2021-12-04 13:33:04+00:00,0
2223,true bruce range got folk bob dylan cd this years ago boss time put rock rest bob dylan mysteriously,2021-12-04 13:33:03+00:00,1
2224,manager honestly one nicest people i’ve met he’s accommodating mental health issues good manager makes work 100 bearable,2021-12-04 13:32:51+00:00,17
2225,manager talking head wanna go home honestly,2021-12-04 13:32:33+00:00,0
2226,manager calling last night tell i’m getting promotion 🥺❤️,2021-12-04 13:32:16+00:00,1
2227,manager yalla,2021-12-04 13:32:05+00:00,0
2228,manager 🔥 ,2021-12-04 13:31:47+00:00,1
2229,hello sir im determined trustworthy person😊 want earn time learn knowledge game😊 team rbp sad say manager scam me😩 get slp decided leave guild try look,2021-12-04 13:31:30+00:00,0
2230,best throwing apron full change bills boss called cunt walked 10 pm friday left serve 200 seat oncampus bar busboy server band friends,2021-12-04 13:31:15+00:00,2
2231,lowe manager nah😭😭😭😭,2021-12-04 13:31:10+00:00,1
2232,dont boss impressed,2021-12-04 13:30:16+00:00,1
2233,way handled whole termination situation unprofessional first send job termination letter post manager totally unaware consulted taking decision,2021-12-04 13:30:05+00:00,0
2234,contact manager see ,2021-12-04 13:30:00+00:00,0
2235,manager 😍 ,2021-12-04 13:29:54+00:00,3
2236,feel though people get description tasks job title entails want something outside scope practice to literally boss bitch dealership afraid fired said no ,2021-12-04 13:29:12+00:00,1
2237,early 2010s led 48 fte project resources offshore asked didn’t onshore resources boss said none qualified meanwhile friend qualified recently laid company,2021-12-04 13:29:05+00:00,1
2238,got xmas headband wear work put on manager started shout me telling looked fucking ridiculous it’s fucking christmas demanded take off little cry trying positive,2021-12-04 13:28:43+00:00,0
2239,tell boss didnt stand last night getting bitched telling everything right handling situation cussed bitched you,2021-12-04 13:28:24+00:00,1
2240,boss sent picture husband yesterday said “your wife badass it’s live pic hold you’re jerking off” 😭😭😭😭😭😭😭😭🤣🤣🤣 ,2021-12-04 13:28:08+00:00,3
2241,broke afternoon boss irritating couldn’t handle it,2021-12-04 13:27:39+00:00,0
2242,boss🙌🏿💸,2021-12-04 13:27:23+00:00,0
2243,boss,2021-12-04 13:27:22+00:00,0
2244,im using rr manager waiting use right standin door 😔,2021-12-04 13:26:41+00:00,1
2245,yesterday…my boss actually put 500am meeting calendar needed meet us early appointment …500am missed it wasn’t available 700am even pissed,2021-12-04 13:26:40+00:00,1
2246,swear manager gets nerves,2021-12-04 13:26:13+00:00,0
