number,text,date,fav 
2866,boss walked desk laughing ,2021-12-03 16:42:03+00:00,4
2867,need record audio boss taking sweet time im pls video takes 3 hours export today,2021-12-03 16:41:58+00:00,1
2868,it’s super easy boss cool he’s gonna let work graphic stuff clock,2021-12-03 16:41:56+00:00,1
2869,toddler almost pulled boob zoom boss morning😳,2021-12-03 16:41:52+00:00,2
2870,stopped making excuses work boss called asked didnt show said i didnt feel like it,2021-12-03 16:41:18+00:00,4
2871,talking new comp plan 2022 boss boss base salary going i’m introducing accelerated commission brackets feel like 2022 going great year buy house me boat him what me what,2021-12-03 16:41:14+00:00,54
2872,ive sicker sick week exposed covid symptoms test came back negative boss every day asking cant come in work pediatric hospital im inches away kids faces day wtf 🤯🤯,2021-12-03 16:41:04+00:00,4
2873,considering asking tad bit time work manager knows said trying figure things outand am quite know id like start maybe 30 minutes hour current clock time wanna avoid lunch rush,2021-12-03 16:41:00+00:00,1
2874,i’m gonna bet boss tells come tomorrow result result,2021-12-03 16:40:58+00:00,0
2875,ugh manager really 3 closes hate life 😭 knows mornings weekends why’d give one day shift,2021-12-03 16:40:56+00:00,1
2876,boss actually insane got fat xmas bonus,2021-12-03 16:40:47+00:00,0
2877,inappropriate email boss back saying makes wanna die asking friend,2021-12-03 16:40:43+00:00,8
2878,,2021-12-03 16:40:38+00:00,0
2879,already ahead boss dad died never even acknowledged email id office mon amp tuesday rest week,2021-12-03 16:40:37+00:00,1
2880,boss gave us hour back hard work today tell us still pitying doesn’t work alone 😂😂 could never old job though 😩,2021-12-03 16:40:30+00:00,0
2881,thing happen afraid ask days finished probation boss like yeah could taken vacation probation too,2021-12-03 16:40:21+00:00,0
2882,boss really goat 🥺,2021-12-03 16:40:10+00:00,0
2883,email domain changed last week work never automatically updated email asked boss solution “well emailed link change it” email doesn’t exist 🙃,2021-12-03 16:40:03+00:00,1
2884,this next tweet boss follows twitter ahhhhh owwwww food poisoning hurts ouchieeee definitely cant go work today food poisoning sucks real owwww😪🤢😰,2021-12-03 16:40:02+00:00,56
2885,ikr🌝 im well prepared boss,2021-12-03 16:40:02+00:00,1
2886,wow got call boss let go like 3 monzhs kind mood killer today ngl great ,2021-12-03 16:40:01+00:00,3
2887,dad manager  amp mom accountant … get rich  get rich,2021-12-03 16:39:40+00:00,0
2888,im going ask boss work hour two day focus crypto nfts instead asking im going continue work hour two day,2021-12-03 16:39:37+00:00,14
2889,think boss tell aint done much week dumped two mediumsized projects lap are naturally vague terms expected outcomes one investigate product see compares ours 😬,2021-12-03 16:39:27+00:00,1
2890,finally told boss i’m coming back next year im feeling freeeeeeeee,2021-12-03 16:39:17+00:00,1
2891,course boss says “now get sneakers” 🤣 maybe replace car parts something else…,2021-12-03 16:39:07+00:00,1
2892,ever use absolutely horrible customer service inability take care customer theres nothing you my boss gonna tell same ,2021-12-03 16:39:06+00:00,0
2893,sure party cities employee say pokémon cards store work ones near me asked manager told stopped selling craze came back full force,2021-12-03 16:38:56+00:00,1
2894,logged work early 815 discover boss sent calendar invite 8am meeting 430 morning absolutely not 😡,2021-12-03 16:38:42+00:00,0
2895,manager 🇩🇪🔴 ,2021-12-03 16:38:42+00:00,3
2896,idc title is i’m referring anyone boss 😭,2021-12-03 16:38:38+00:00,8
2897,people calling could well send people across campus get shields big pressing matter priority today full stop every day minor thing boss turning stupid priority,2021-12-03 16:38:33+00:00,1
2898,boss need return heavy ass table shields across campus theyre calling asking me student workers cuz need cover desk certs her  i morning much shit do ,2021-12-03 16:38:33+00:00,1
2899,boss saw many cool things post facebook day hed stop saying im unproductive rubinadilaik rubiholics ardh,2021-12-03 16:38:18+00:00,8
2900,it’s friday it’s long week boss decided morning good day start playing squid game types riddles…my patience faring well ,2021-12-03 16:38:12+00:00,0
2901,manager calls stephen curry “stefon curry” can’t prove feeels racist,2021-12-03 16:38:08+00:00,0
2902,boss told come 5 today amp called 11 like you’re coming tell like bro,2021-12-03 16:38:07+00:00,0
2903,boss approved time 1230 morning lol i’m intervening that’s crazy 😂,2021-12-03 16:38:07+00:00,1
2904,it’s funny boss literally every adult  parent 40’s50’s calls “funk nation” 🤣🤣🤣 like collectively decide that,2021-12-03 16:38:00+00:00,14
2905, tried telling boss hot here im getting hot rational thing was context say  im hot   never say doubletake fast,2021-12-03 16:37:51+00:00,2
2906,manager left early i’m calling like yoo lets cut…he said i’m station mate dunno you’re ,2021-12-03 16:37:51+00:00,11
2907, ack go clinical reviews today boss gives bad score might die,2021-12-03 16:37:50+00:00,0
2908,4 weeks working evenings 4 weeks training jiu jitsu friends manager roster ne evening im im one lates,2021-12-03 16:37:33+00:00,0
2909,sent email boss explaining iam putting health job want goand im worried  disability fibromyalgia working,2021-12-03 16:37:02+00:00,0
2910,boss said gonna go check mail like okayfew minutes pass like lemme go pee go asked bc didnt wanna leaving pee like okay lets go check mail offended asked ,2021-12-03 16:36:57+00:00,0
2911,tell terrified boss like supervisors super nice god boss gave nightmare terrifying,2021-12-03 16:36:52+00:00,0
2912,boss 🙏🏽,2021-12-03 16:36:35+00:00,0
2913,thank boss,2021-12-03 16:36:32+00:00,0
2914,hunt boss every monday pay it’s stressful  gives hours tries add week  😌 hope get pay check today,2021-12-03 16:36:28+00:00,2
2915,boss coworkers says great btw,2021-12-03 16:36:23+00:00,0
2916,simping boss stopppp🥺🥺🥺💓💓🥺💓🥺💓,2021-12-03 16:35:59+00:00,3
2917,boss witnessing older male coworker extremely condescending me oh talks like everyone hes little quirky like sharon asshole,2021-12-03 16:35:41+00:00,6
2918,right trust boss great never know lol,2021-12-03 16:35:40+00:00,0
2919,im ready always support managers,2021-12-03 16:35:37+00:00,2
2920,boss cool love even though hes probably shot man,2021-12-03 16:35:33+00:00,0
2921,it’s way boss decides buy us breakfast morning decide go get work 🥲,2021-12-03 16:35:29+00:00,2
2922,friday boss means get sit office w door closed vibe phone whole day,2021-12-03 16:35:26+00:00,0
2923,might show video boss ever wonder im unproductive winter,2021-12-03 16:35:09+00:00,2
2924,manager walking around suit whistling mask off gone good day🤣,2021-12-03 16:35:08+00:00,0
2925,dare boss schedule hours offered work him 😭,2021-12-03 16:35:07+00:00,1
2926,first thing boss asked today okay look concern mans face no not im fed semester need end now,2021-12-03 16:35:04+00:00,7
2927,boss coworker leaving already understaffed work team anybody want resume,2021-12-03 16:35:04+00:00,0
2928,boss called tell im getting raise january im going 48k per year 53k per year omggggggggggggggggggg,2021-12-03 16:34:36+00:00,7
2929,boss told could work influencing skills im working influencing execs buy everyone pizza bc im lazy pack lunch,2021-12-03 16:34:31+00:00,18
2930,joked deadpan voice would survive wanted speak manager said didn’t exist🤣,2021-12-03 16:34:25+00:00,0
2931,job interview today decided getting talked hour yesterday boss performance everything wrong attitude deserve better walked across street pet store got interview 3 minutes 🔥🔥🔥,2021-12-03 16:34:21+00:00,3
2932,boss let us 5 hours bc finished work fast gonna go home boyfriends gordon’s pink sauvignon blanc desparados beer lovely stuff 🙏🏽,2021-12-03 16:34:20+00:00,3
2933,fuuuuuuu gonna try real quick pray office” headass questionable fashion choices probably kinda mean hasn’t gifted 200 subs boss,2021-12-03 16:34:18+00:00,0
2934,me pissed off actively job searching work also me manager hands surprise coffee saying they oat milk got soy sorry 🥺🥺🥺 nevermind forget indeed even exists today,2021-12-03 16:34:10+00:00,1
2935,got 10 giftcqrd district manager bc likes selling tactics told manager wanted take video show ppl 😭😭 js going,2021-12-03 16:34:04+00:00,3
2936,useful tips prospective ml engineers manager ,2021-12-03 16:33:53+00:00,13
2937,hey nationalcookieday canada helping support sick children eating cookies cool right told boss could get u helpthey lold bc think u twitter made promise buy 🍪 ’s ppl u reply 🙃,2021-12-03 16:33:39+00:00,60
2938,made boss take least 30 photos get one weird worth ,2021-12-03 16:33:30+00:00,10
2939,anyways like donate help get groceries week thats need groceries commute work heres paypal cashapp likely pay back friday manager fuck again ,2021-12-03 16:33:17+00:00,0
2940,tried enlighten boss coworker ,2021-12-03 16:33:07+00:00,2
2941,told boss really watch fp like watch it today told watch it wut,2021-12-03 16:32:52+00:00,0
2942,p s noworries dear heygoogle empowered publish ad improve boss required thank understanding,2021-12-03 16:32:50+00:00,0
2943,swear boss wants hands,2021-12-03 16:32:36+00:00,0
2944,thanks kind words boss,2021-12-03 16:32:35+00:00,1
2945,yup manager took side like “you’re fucking crushing it knew they’d love wow”,2021-12-03 16:32:21+00:00,0
2946,thank you boss knows lost aunt gave next week family time funeral since wait uncles get florida 1 cant fly know granny passed morning want bother theyre busy,2021-12-03 16:32:09+00:00,0
2947,going buy poopourri christmas gift boss u think she’ll mad,2021-12-03 16:31:41+00:00,1
2948,manager told i’m allowed use phrase “hell week” i’m allowed use “hello week”,2021-12-03 16:31:28+00:00,0
2949,me telling boss 2 finals day reading day him “ok cool u work day reading day”,2021-12-03 16:31:16+00:00,2
2950,karaoke first time last night bc manager made songs could sing sang baby justin bieber horrendous,2021-12-03 16:31:08+00:00,1
2951,amp manager back w coffee n breakfast i’m blessed feelings rn,2021-12-03 16:30:59+00:00,0
2952,asked half day work today yesterday manager like that’s cool texted morning asking wanted whole day said yes ma’am that’s perfect,2021-12-03 16:30:53+00:00,0
2953,almost boss told me thought might unprofessional,2021-12-03 16:30:48+00:00,2
2954,slacking w boss aft work n listening tamil local heartbreak songs gtgtgt,2021-12-03 16:30:38+00:00,1
2955,hold back wore sequential weeks office last job manager eventually turned said “how many shirts have” alas ever three 😭,2021-12-03 16:30:16+00:00,1
2956,like really believe manager hates 😂 always saying something it’s crazy,2021-12-03 16:30:15+00:00,0
2957,lost boys never growin older youth mode like bolder peter h pan crew got brand new diaper feel like changed man hitmaykah jurry rhymez shake heads manager bill lets audible sigh bro bars weird track god,2021-12-03 16:30:02+00:00,15
2958,boss,2021-12-03 16:29:48+00:00,0
2959,manager lol ,2021-12-03 16:29:43+00:00,0
2960,manager meeting would nice everyone would show face camera today me camera still 😌 ,2021-12-03 16:29:42+00:00,0
2961,internationaldayofpeoplewithdisabilities actuallyautistic good day boss seems happy im starting allow stop masking autistic traits front her said finds interesting talk autism 😊,2021-12-03 16:29:40+00:00,1
2962,meeting boss went extremely well 😬😬,2021-12-03 16:29:35+00:00,0
2963,for trip toronto see mx manager texted “hey joanie told you cannot leave sunday  you’ll leave monday” suggested ffs said “that’s fine me that’s suggested you” ffs 😤 left read 🙄,2021-12-03 16:29:12+00:00,1
2964,love manager ,2021-12-03 16:29:09+00:00,6
2965,id like buy bag boss please,2021-12-03 16:29:09+00:00,1
2966,manager called giving new development task ended giving unfinished tasks 😑 manager kab banuga baba,2021-12-03 16:29:00+00:00,5
2967,lmao email boss ,2021-12-03 16:28:51+00:00,2
2968,never boss cares much me boss got 8 small gifts 8 days hanukkah love i’m crying,2021-12-03 16:28:40+00:00,9
2969,boss asked wanna eat everyone said chick fil 🙄 see won’t eating today,2021-12-03 16:28:31+00:00,0
2970,really dont know anything babies manager talking abt watch niece beach took inside brain like “oh went back outside enjoy beach” ofc someone needs 5 month old times,2021-12-03 16:28:30+00:00,0
2971,measure wall boss wants divide number instead using calculator asks answer second,2021-12-03 16:28:26+00:00,0
2972,thank  happy help see boss  one day i’ll surely see 🥺❤️ ,2021-12-03 16:28:02+00:00,2
2973,boss texted “i saw text i’m sorry” replied “don’t sorry better” really got fucking nerve man🥴😂,2021-12-03 16:28:01+00:00,7
2974,last day boss nebraska know stank better buy us lunch,2021-12-03 16:27:57+00:00,1
2975,think boss might really annoyed today sat back chair far away computer soon meeting concluded promptly logged without saying word,2021-12-03 16:27:44+00:00,0
2976,please thatdjwkahakab also eating w boss ,2021-12-03 16:27:37+00:00,1
2977,boss said changes salaries january god must’ve heard prayers 🥺,2021-12-03 16:27:35+00:00,1
2978,haven’t checked emails work forgot email parents absence boss now everyone knows i’m army 🤣 ,2021-12-03 16:27:16+00:00,15
2979,coworker consistently share hard things end day know whether talk manager it want sin this,2021-12-03 16:27:12+00:00,3
2980,told boss i’d work 8… currently starbucks picking coffee,2021-12-03 16:27:06+00:00,2
2981,excuse cry final meeting boss honestly amazing teacher remember lessons throughout careers,2021-12-03 16:26:59+00:00,0
2982,happy workversary boss secret mentor🙇,2021-12-03 16:26:48+00:00,0
2983,bro literally texted manager mistake instead friend 😭 going fire ass  lmaoo,2021-12-03 16:26:47+00:00,0
2984,boss said going get fixed make sure get paid im like yeah next check supposed live 50 whole week feel like breakdown already shit enough cost paycheck,2021-12-03 16:26:43+00:00,0
2985,great boss late im twitter watching bts concert videos 🥲 im done work tho d,2021-12-03 16:26:40+00:00,0
2986,respectfully tell boss i’m coming christmas,2021-12-03 16:26:40+00:00,2
2987,hahaha downlamage brain said heal heal heal whos godess healing thats boss ,2021-12-03 16:26:39+00:00,0
2988,lololol manager assigned entire covid floor rocking morning lmao ok,2021-12-03 16:26:39+00:00,0
2989,game started yesterday beat boss today literally boss able win single game till today lmao 석진생일gameday ,2021-12-03 16:26:24+00:00,1
2990,follow back boss,2021-12-03 16:26:12+00:00,1
2991,manager bull shit today 😂😂😂 pissed cereal 😂,2021-12-03 16:25:25+00:00,0
2992,manager 😊,2021-12-03 16:25:21+00:00,0
2993,tell manager restaurant worked named jennifer hated,2021-12-03 16:25:20+00:00,1
2994,boss gossip people early mornings work ,2021-12-03 16:25:14+00:00,0
2995,arguing boss back forth 😂 end laugh cuz already knows attitude ain’t gonna deal ,2021-12-03 16:25:13+00:00,0
2996,boss who’s always trying find extra work do “since slow today “ i’d 30mins point “can work x today” me done x 30 minutes later i’m efficient always downtime wants fill boss oh 😧,2021-12-03 16:25:11+00:00,0
2997, throwback wearing one favorite shirts boss asked meant tell something made loving it’s actually latin says “go fuck yourself”,2021-12-03 16:25:09+00:00,1
2998,boss suggesting leaving hate mail book keeper withheld something would’ve made inventory process million times easier shared first place started like 3 months ago,2021-12-03 16:25:01+00:00,0
2999,boss ,2021-12-03 16:24:19+00:00,3
3000,wdym tsukasa like boss didn’t sign,2021-12-03 16:24:08+00:00,1
3001,told one workmates i’m tired manager goes “awwwww awww” talking youuuuu oh god wanna cry rn,2021-12-03 16:23:59+00:00,0
3002,boss wanting take tequila shots 1123am pls send help,2021-12-03 16:23:55+00:00,2
3003,boss wouldn’t let stop work due date 25 years ago even though wasn’t paid maternity leave ask permission leave office day went labor let leave water broke 😳,2021-12-03 16:23:54+00:00,3
3004,i’m contacting district see true could snitch manager always calling bc “headache”,2021-12-03 16:23:38+00:00,0
3005,same also boss today able download update can’t play till work tonight,2021-12-03 16:23:25+00:00,0
3006,boss told im allowed wear mask work bc top killer smile 🙉😨 time kill customers w smile,2021-12-03 16:23:18+00:00,2
3007,boss asked buy xc1 said yes despite sale eshop last week wants physical copy preferably vinyl created monster i’m proud heck he’ll find without overpaying idea,2021-12-03 16:23:01+00:00,7
3008,wait boss car 20 min took chance hahha,2021-12-03 16:22:57+00:00,0
3009,good you i’ll manager tonight utter lack compassion treats people takes nothing kind try understand 🤷🏼‍♀️,2021-12-03 16:22:51+00:00,3
3010,“my boss said going put bomb arse am”,2021-12-03 16:22:37+00:00,3
3011,said seen today put schedule 🤣 sis messaging manager speak u,2021-12-03 16:22:26+00:00,0
3012,continued say yea i’m informing manager right she’ll call back kept trying blame said sent message place hold you’d like wait said dont got time wait call hold 20 mins ok sis 🤣,2021-12-03 16:22:25+00:00,0
3013,morning brief work asked safety tip manager said “social distance stay away me” that’s mood,2021-12-03 16:22:24+00:00,2
3014,boss learned pandemic me well learnt lot greek alphabets like xi omicron,2021-12-03 16:22:18+00:00,1
3015,boss convinced get dating app amp amp there’s nothing jewish men hitting i’m confused look like wanna change religions something asses won’t able bring damn please,2021-12-03 16:22:13+00:00,3
3016,definitely imagine people don’t volunteer information fear ousted tend keep quite one person says it usually others follow that’s found manager unvaccinated amp daily chats what’s going,2021-12-03 16:22:06+00:00,6
3017,looks like boss nice enough pay thanksgiving 👍,2021-12-03 16:21:56+00:00,1
3018,me tells manager days work manager ok books days cant work im eligible disability might quit,2021-12-03 16:21:48+00:00,7
3019,selfish people went back 3 weeks september couldn’t believe bad buses were boss agreed could go back wfh didn’t want lose support really grateful that,2021-12-03 16:21:48+00:00,1
3020,already played axie infinity scam 1 month trialmy manager pay 1month salary ive looking scholarships sometime played lots onlinegame right put effort focus looking legit scholar,2021-12-03 16:21:43+00:00,1
3021,boss deadass said “where’d chicken pox go” vaccine happened fucking hate bro,2021-12-03 16:21:40+00:00,7
3022,legit came work little late spent whole hour telling stories manager 😭,2021-12-03 16:21:34+00:00,0
3023,lucky boss,2021-12-03 16:21:32+00:00,1
3024,called boss tell leaving work dad died let go felt needed discuss holiday buy coffee makers placed stores condolences business first back,2021-12-03 16:21:32+00:00,5
3025,already played axie infinity scam 1 month trialmy manager pay 1month salary ive looking scholarships sometime played lots onlinegame right put effort focus looking legit scholar,2021-12-03 16:21:31+00:00,0
3026,boss talking work trip amsterdam check new office me listening conversation hoping he’ll let go ,2021-12-03 16:21:29+00:00,9
3027,boss keep putting days knows can’t work,2021-12-03 16:21:27+00:00,1
3028,already played axie infinity scam 1 month trialmy manager pay 1month salary ive looking scholarships sometime played lots onlinegame right put effort focus looking legit scholar,2021-12-03 16:21:18+00:00,0
3029,boss made bring stella office today put work ,2021-12-03 16:21:14+00:00,20
3030,thankfully boss best 100 behind this pissed deal creepy shit exactly come work job go home make people feel uncomfortable creeped out,2021-12-03 16:21:04+00:00,0
3031,boss new thing fridays he’ll ask photoshop friends faces dumb photos literally,2021-12-03 16:21:04+00:00,5
3032,so goes two blogs created  one ai another head content marketing and boss written topic whether ai could indeed replace humans content writers,2021-12-03 16:20:51+00:00,0
3033,boss still got dvds last year final got roku device neither us cable,2021-12-03 16:20:28+00:00,0
3034,bro buy range rover boss one it’s literally shop time i’m even kidding came twice one day unreliable,2021-12-03 16:20:24+00:00,0
3035,manager told she’s beyond proud me admires drive helping become pm negative thing say need learn take damn break… man lady 🥺,2021-12-03 16:20:18+00:00,16
3036,really want boss let leave day,2021-12-03 16:20:16+00:00,1
3037,im fighting boss corporate fuckery son go get rest yo bread kid ,2021-12-03 16:20:13+00:00,0
3038,already played axie infinity scam 1 month trialmy manager pay 1month salary ive looking scholarships sometime played lots onlinegame right put effort focus looking legit scholar,2021-12-03 16:20:11+00:00,0
3039,better news boss buying lunch everyone wanted come today going i’m excited 😊,2021-12-03 16:20:09+00:00,0
3040,boss got mines thru amazon said woke 3 allowed purchase it,2021-12-03 16:19:31+00:00,0
3041,company cartel boss connect phones plans product get shipped us we’re expected move certain time makes much sense wanna franklin saint foreal,2021-12-03 16:19:28+00:00,0
3042,annne boss lady,2021-12-03 16:19:04+00:00,1
3043,already played axie infinity scam 1 month trialmy manager pay 1month salary ive looking scholarships sometime played lots onlinegame right put effort focus looking legit scholar,2021-12-03 16:18:57+00:00,1
3044,1 rapid tests unreliable testing take place within 72 hours days travel 2 fake vaccine records like one bosss ex two friends say get wherever want theyve even raves,2021-12-03 16:18:50+00:00,0
3045,sometimes feel like manager going get mad don’t make deal realize people literally can’t buy car that’s case most need trust process keep working people deals happen good luck today everyone,2021-12-03 16:18:47+00:00,3
3046,boss hates,2021-12-03 16:18:43+00:00,3
3047,taking fat bong rip zoom meeting boss working submitted resignation rules,2021-12-03 16:18:41+00:00,98
3048,boss text i’m coming seem happy 💀 man feel like wanna kms,2021-12-03 16:18:31+00:00,0
3049,morning rough one got put lamictal i’m getting back old therapist haven’t cashier today bc manager random merchandising tasks 🤩 got first paycheck today 😚,2021-12-03 16:18:25+00:00,26
3050,e margin call price wheres days asking boss,2021-12-03 16:17:56+00:00,7
3051,another parent emailed threats awesome 🥲 boss redirected somebody else school failed legal rights special education probably parents saying specifically denying child proper education astonishing,2021-12-03 16:17:54+00:00,1
3052,like talked girl trained misgendering remember think called like super minor amp busy time gender discussion manager made apologize amp almost cried felt guilty,2021-12-03 16:17:47+00:00,0
3053,def missed today walai 😩 see boss 🥺🥺❤️❤️❤️ ,2021-12-03 16:17:47+00:00,1
3054,already played axie infinity scam 1 month trialmy manager pay 1month salary ive looking scholarships sometime played lots onlinegame right put effort focus looking legit scholar,2021-12-03 16:17:39+00:00,0
3055,lmaoooooooooo showed boss email laugh ampthat’s exactly did deleted lmaoooo like bruh cdc lol,2021-12-03 16:17:28+00:00,0
3056,mood swapped exhausted perpetually annoyed sent really passive aggressive text boss let’s see rest today goes,2021-12-03 16:17:22+00:00,1
3057,literally got 1030which late knew coming late boss like oh it’s good worries also u leave early 4 want i’m leaving 3 “who cares” lmao bro love job 😭,2021-12-03 16:16:57+00:00,2
3058,thank too even manager supportive,2021-12-03 16:16:55+00:00,2
3059,holiday party boss giving clicquot every guest wish she’d fucking relax brut riunite would’ve fine,2021-12-03 16:16:53+00:00,0
3060,i’m boys manager’s husband honestly it’s probably good relationship,2021-12-03 16:16:50+00:00,1
3061,envy him want boss too 🤣,2021-12-03 16:16:35+00:00,0
3062,meetings manager coach sponsors today administrative day ,2021-12-03 16:16:20+00:00,0
3063,clearly preciselyworded email two months ago okay boss yes thats fine boss today submitted it like me you said fine email asked reply yes thats fine,2021-12-03 16:16:08+00:00,0
3064,got done everything morning coworker can’t manager comes nothing cus already finished everything within hour,2021-12-03 16:15:55+00:00,0
3065,boss calls tell she’s giving 2 raise… paid yesterday old rate 🥴😭 of course i’m grateful nonetheless 🙌🏼,2021-12-03 16:15:55+00:00,14
3066,famous would want one else kris jenner manager lol,2021-12-03 16:15:30+00:00,0
3067,plans christmas didn’t realize sad made manager asking going home ,2021-12-03 16:15:19+00:00,0
3068,lol manager gon say “i make mean macaroni cheese pie people call casserole” ,2021-12-03 16:15:18+00:00,0
3069,,2021-12-03 16:15:18+00:00,0
3070,boss branch manager,2021-12-03 16:15:12+00:00,0
3071,boss casually spoke wants son marry early give 200m wife 300m start up recommend good company made realize poor am,2021-12-03 16:15:03+00:00,0
3072,ontario’s new workingforworkers act passed tuesday work employment lawyer explains impact employers employees via sheikhs informedops ,2021-12-03 16:15:00+00:00,2
3073,boss telling work past month dealing one son bitch specific project nothing said boss told forget everything go simple option started with i’m going scream,2021-12-03 16:15:00+00:00,2
3074,boss told work 5p5a🤗,2021-12-03 16:14:56+00:00,1
3075,need tell boss teaching career taking working less know she’s going pissed 😖,2021-12-03 16:14:44+00:00,6
3076,tell boss still haven’t received pcr test nerve wracking thing i’m supposed back tomorrow 🙃 posted wednesday it’s even lab yet,2021-12-03 16:14:34+00:00,0
3077,gave manager frosty yet overheated dressing ableism understanding respecting peoples disabilities front 20 people im still ready dish pasting downstairs punchbag go 👊👊👊🤬 ,2021-12-03 16:14:30+00:00,29
3078,got coffee morning it’s friday boss gone feel much better today past days i’m good mood☺️ hopefully one fucks up🙏🏻,2021-12-03 16:13:47+00:00,1
3079,boss sent 50 birthday 🥺❤,2021-12-03 16:13:40+00:00,0
3080,introducing selves new person added team indian coworker say from manager say oh wheres accent from california,2021-12-03 16:13:39+00:00,1
3081,meanwhile senior engineers setting literal room fire laptops strapped chests bullet vests boss looks like wants go lie i5 weve since 5am,2021-12-03 16:13:26+00:00,1
3082,need quality skiptracing 7 cents boss jeff fisher company called quality skips grant cardone testimonial website also provide types property records,2021-12-03 16:13:19+00:00,0
3083,boss quit today it’s going pursue golf career fucking cool guy 😭,2021-12-03 16:13:12+00:00,0
3084,god father boss,2021-12-03 16:12:59+00:00,0
3085,wanted drag it your products crap think products crap it if piece shit trying tell phonebooks better hes wrong wrong go boss we need tell cant say,2021-12-03 16:12:57+00:00,0
3086,boss asked me “can come saturday week know like weekends need here” said “yeah might late though public transport bad weekends” said “that’s ok think get then” replied monday,2021-12-03 16:12:57+00:00,64
3087,im gonna nervous breakdown boss shit made laptop die order fucking candles,2021-12-03 16:12:50+00:00,0
3088,need quality skiptracing 7 cents boss jeff fisher company called quality skips grant cardone testimonial website also provide types property records,2021-12-03 16:12:49+00:00,0
3089,see thing boss see money pays still money f u c k u,2021-12-03 16:12:37+00:00,0
3090,boss today covid even though got fully vaccinated boosted triplemasked extended family yet mysteriously get covid which obviously means everyone get vaccinated get booster mask up 👍 ,2021-12-03 16:12:21+00:00,45
3091,need quality skiptracing 7 cents boss jeff fisher company called quality skips grant cardone testimonial website also provide types property records,2021-12-03 16:12:16+00:00,0
3092,fingers crossed elden ring delayed further asked boss change vacation january february 🤞,2021-12-03 16:12:13+00:00,0
3093,boss best boss ever omg,2021-12-03 16:12:00+00:00,5
3094,need quality skiptracing 7 cents boss jeff fisher company called quality skips grant cardone testimonial website also provide types property records,2021-12-03 16:11:52+00:00,0
3095,boss even came store  unvaccinated supposed wear mask  without mask day off give fuck anyone give fuck even mild strain gave almost killed mom still thinks covid flu 20,2021-12-03 16:11:50+00:00,0
3096,boss schedule hours ask for 😡 boss actually schedules hours 🤬,2021-12-03 16:11:45+00:00,1
3097,messaged boss 6 times morning questions hasn’t answered all,2021-12-03 16:11:44+00:00,1
3098,starting day apology boss 😭😭😭😭 setting mood day huhim getting starting work hour half earlier…i wish born rich 😭😭😭😭,2021-12-03 16:11:18+00:00,0
3099,need quality skiptracing 7 cents boss jeff fisher company called quality skips grant cardone testimonial website also provide types property records,2021-12-03 16:11:17+00:00,0
3100,boss got us starbucks maybe loves us ♡,2021-12-03 16:11:06+00:00,0
3101,told boss i’m sick need money still show up tuesday struggle sure physical labor sick awful it’s good money it’s worth,2021-12-03 16:10:59+00:00,0
3102,need quality skiptracing 7 cents boss jeff fisher company called quality skips grant cardone testimonial website also provide types property records,2021-12-03 16:10:48+00:00,0
3103,happening again boss shown nothing kindness good favor past 5yrs responded okay text think im going fired,2021-12-03 16:10:45+00:00,2
3104,boss ,2021-12-03 16:10:30+00:00,0
3105,good morning jordan nothing beats eagerness person achieve things specially need one them hope umbrella manager someday please consider application thank you 🙏,2021-12-03 16:10:18+00:00,0
3106,boss actually questioned one time could tell face lol,2021-12-03 16:10:16+00:00,1
3107,“cool i’m gonna saturday enjoy day” boss friday “oh yeah guys working 8 hours overtime saturday” 🙃🙂🙃🙂🙃,2021-12-03 16:10:15+00:00,0
3108,want new job im messaging manager rn anxious tell manager im likely leaving bitch years feel bad,2021-12-03 16:10:14+00:00,0
3109,need quality skiptracing 7 cents boss jeff fisher company called quality skips grant cardone testimonial website also provide types property records,2021-12-03 16:10:09+00:00,0
3110,way cant wait get fuck read this boss exactly front id read now,2021-12-03 16:10:06+00:00,4
3111,need quality skiptracing 7 cents boss jeff fisher company called quality skips grant cardone testimonial website also provide types property records,2021-12-03 16:09:42+00:00,0
3112,telling boss clean meat amp explained process right  said would never cook that’s case amp meat already clean gets store … i,2021-12-03 16:09:38+00:00,3
3113,hospital large practically never stay boss,2021-12-03 16:09:23+00:00,0
3114,cant give many public details people get boss letters im writing letter someone writes letters behalf someone else thank writing letters 12,2021-12-03 16:09:06+00:00,0
3115,asked come today 7am get work im even needed 😒 anyone call text clue amp wondering thing home lol boss says get paid today anyway guess good 😁,2021-12-03 16:09:05+00:00,0
3116,anything say people like boss refuse vaccinate party multiple times week maskless pondering getting fake vaccine record ex told two friends got whatever want,2021-12-03 16:09:01+00:00,0
3117,boss like “if wanna work sunday can don’t to” makes think like already done 45 hours 😭,2021-12-03 16:08:58+00:00,1
3118,goad boss,2021-12-03 16:08:58+00:00,0
3119,manager reviewing work improve next month knowing i’m quitting 2 weeks 😂✌🏾,2021-12-03 16:08:46+00:00,1
3120,rachel took covid test work amp got results like “ tested negative covid positive bad bitch” amp manager hasn’t able let shit go 😂😂,2021-12-03 16:08:42+00:00,0
3121,first day new office manager got locked stairwell trying find bathroom got outsmarted keurig,2021-12-03 16:08:39+00:00,3
3122,it’s hard trying talk phone time boss it’s happening often lol,2021-12-03 16:08:39+00:00,0
